id,label
27164,4
27165,8
27166,2
27167,6
27168,7
27169,0
27170,6
27171,4
27172,5
27173,0
27174,6
27175,9
27176,5
27177,7
27178,7
27179,3
27180,5
27181,9
27182,6
27183,1
27184,3
27185,3
27186,6
27187,4
27188,8
27189,5
27190,1
27191,9
27192,1
27193,7
27194,0
27195,7
27196,1
27197,1
27198,1
27199,2
27200,6
27201,8
27202,2
27203,6
27204,2
27205,0
27206,2
27207,8
27208,4
27209,2
27210,4
27211,3
27212,2
27213,5
27214,5
27215,4
27216,1
27217,6
27218,0
27219,2
27220,0
27221,0
27222,8
27223,4
27224,5
27225,6
27226,7
27227,9
27228,1
27229,1
27230,4
27231,3
27232,0
27233,6
27234,2
27235,0
27236,4
27237,1
27238,8
27239,5
27240,6
27241,2
27242,9
27243,5
27244,5
27245,2
27246,0
27247,1
27248,1
27249,1
27250,1
27251,1
27252,8
27253,2
27254,5
27255,2
27256,4
27257,0
27258,5
27259,7
27260,4
27261,9
27262,8
27263,0
27264,5
27265,8
27266,0
27267,4
27268,7
27269,9
27270,4
27271,3
27272,8
27273,1
27274,4
27275,4
27276,0
27277,4
27278,0
27279,6
27280,1
27281,8
27282,6
27283,9
27284,2
27285,3
27286,7
27287,4
27288,7
27289,9
27290,8
27291,1
27292,8
27293,3
27294,6
27295,1
27296,9
27297,8
27298,0
27299,1
27300,2
27301,3
27302,7
27303,5
27304,9
27305,8
27306,1
27307,6
27308,4
27309,4
27310,4
27311,0
27312,1
27313,3
27314,2
27315,4
27316,7
27317,9
27318,2
27319,1
27320,0
27321,0
27322,7
27323,2
27324,2
27325,0
27326,6
27327,8
27328,2
27329,6
27330,9
27331,4
27332,2
27333,2
27334,9
27335,9
27336,3
27337,8
27338,3
27339,4
27340,8
27341,5
27342,5
27343,2
27344,1
27345,5
27346,2
27347,7
27348,2
27349,5
27350,8
27351,1
27352,4
27353,3
27354,4
27355,5
27356,4
27357,0
27358,0
27359,0
27360,5
27361,6
27362,2
27363,6
27364,3
27365,5
27366,7
27367,1
27368,9
27369,7
27370,6
27371,3
27372,5
27373,3
27374,0
27375,4
27376,2
27377,5
27378,0
27379,4
27380,9
27381,3
27382,3
27383,1
27384,1
27385,1
27386,5
27387,2
27388,3
27389,1
27390,7
27391,9
27392,3
27393,6
27394,6
27395,1
27396,6
27397,5
27398,9
27399,1
27400,2
27401,1
27402,4
27403,0
27404,5
27405,2
27406,6
27407,3
27408,9
27409,3
27410,5
27411,0
27412,1
27413,3
27414,5
27415,2
27416,7
27417,3
27418,8
27419,4
27420,7
27421,6
27422,7
27423,2
27424,9
27425,8
27426,2
27427,2
27428,5
27429,6
27430,1
27431,9
27432,7
27433,8
27434,6
27435,3
27436,0
27437,5
27438,1
27439,3
27440,1
27441,5
27442,3
27443,3
27444,5
27445,4
27446,0
27447,4
27448,9
27449,5
27450,1
27451,9
27452,1
27453,3
27454,5
27455,2
27456,5
27457,1
27458,3
27459,2
27460,6
27461,4
27462,7
27463,5
27464,0
27465,5
27466,7
27467,7
27468,9
27469,1
27470,1
27471,2
27472,8
27473,5
27474,7
27475,0
27476,6
27477,6
27478,2
27479,1
27480,4
27481,5
27482,7
27483,3
27484,3
27485,2
27486,5
27487,3
27488,9
27489,2
27490,8
27491,8
27492,8
27493,6
27494,8
27495,1
27496,7
27497,1
27498,6
27499,9
27500,1
27501,5
27502,3
27503,5
27504,6
27505,6
27506,9
27507,0
27508,8
27509,7
27510,4
27511,3
27512,8
27513,4
27514,7
27515,3
27516,7
27517,9
27518,1
27519,6
27520,5
27521,9
27522,0
27523,8
27524,4
27525,0
27526,0
27527,5
27528,7
27529,7
27530,9
27531,5
27532,5
27533,6
27534,6
27535,4
27536,3
27537,5
27538,6
27539,2
27540,3
27541,1
27542,1
27543,8
27544,8
27545,7
27546,2
27547,5
27548,5
27549,7
27550,6
27551,7
27552,8
27553,5
27554,6
27555,9
27556,2
27557,7
27558,1
27559,8
27560,0
27561,5
27562,8
27563,3
27564,6
27565,1
27566,5
27567,9
27568,0
27569,2
27570,0
27571,6
27572,1
27573,8
27574,6
27575,5
27576,1
27577,5
27578,6
27579,6
27580,1
27581,6
27582,5
27583,6
27584,5
27585,3
27586,5
27587,6
27588,5
27589,4
27590,2
27591,4
27592,0
27593,1
27594,7
27595,9
27596,8
27597,6
27598,3
27599,6
27600,4
27601,9
27602,5
27603,7
27604,3
27605,1
27606,3
27607,4
27608,0
27609,1
27610,6
27611,1
27612,3
27613,3
27614,2
27615,1
27616,5
27617,8
27618,0
27619,6
27620,9
27621,5
27622,2
27623,4
27624,8
27625,0
27626,6
27627,5
27628,7
27629,8
27630,7
27631,1
27632,3
27633,8
27634,1
27635,9
27636,8
27637,8
27638,6
27639,2
27640,0
27641,8
27642,4
27643,6
27644,6
27645,1
27646,3
27647,3
27648,6
27649,2
27650,8
27651,1
27652,5
27653,2
27654,3
27655,0
27656,2
27657,2
27658,8
27659,5
27660,1
27661,0
27662,0
27663,2
27664,7
27665,5
27666,1
27667,2
27668,0
27669,3
27670,3
27671,3
27672,4
27673,7
27674,8
27675,2
27676,3
27677,8
27678,2
27679,8
27680,6
27681,2
27682,9
27683,7
27684,3
27685,4
27686,1
27687,7
27688,9
27689,0
27690,5
27691,9
27692,6
27693,8
27694,2
27695,7
27696,5
27697,1
27698,5
27699,4
27700,4
27701,9
27702,1
27703,6
27704,0
27705,5
27706,1
27707,3
27708,3
27709,8
27710,2
27711,2
27712,3
27713,0
27714,6
27715,2
27716,6
27717,8
27718,3
27719,2
27720,1
27721,7
27722,1
27723,4
27724,2
27725,6
27726,9
27727,4
27728,6
27729,4
27730,8
27731,8
27732,8
27733,2
27734,9
27735,3
27736,8
27737,9
27738,6
27739,9
27740,9
27741,4
27742,7
27743,7
27744,5
27745,4
27746,5
27747,7
27748,5
27749,4
27750,4
27751,5
27752,6
27753,0
27754,0
27755,8
27756,5
27757,1
27758,9
27759,0
27760,5
27761,8
27762,6
27763,1
27764,1
27765,2
27766,3
27767,3
27768,9
27769,0
27770,1
27771,6
27772,3
27773,8
27774,8
27775,1
27776,9
27777,3
27778,7
27779,5
27780,7
27781,5
27782,5
27783,8
27784,5
27785,5
27786,6
27787,1
27788,9
27789,5
27790,2
27791,1
27792,7
27793,7
27794,6
27795,4
27796,2
27797,8
27798,1
27799,6
27800,4
27801,1
27802,7
27803,7
27804,6
27805,2
27806,9
27807,2
27808,8
27809,8
27810,7
27811,0
27812,3
27813,2
27814,8
27815,9
27816,2
27817,0
27818,1
27819,4
27820,7
27821,9
27822,3
27823,9
27824,1
27825,3
27826,6
27827,4
27828,8
27829,3
27830,7
27831,3
27832,8
27833,5
27834,3
27835,1
27836,7
27837,2
27838,6
27839,9
27840,3
27841,2
27842,6
27843,8
27844,4
27845,3
27846,6
27847,8
27848,5
27849,1
27850,6
27851,0
27852,2
27853,3
27854,3
27855,8
27856,5
27857,9
27858,2
27859,1
27860,7
27861,4
27862,3
27863,5
27864,5
27865,6
27866,7
27867,6
27868,4
27869,1
27870,9
27871,2
27872,2
27873,5
27874,8
27875,7
27876,5
27877,6
27878,1
27879,3
27880,8
27881,8
27882,5
27883,4
27884,1
27885,8
27886,7
27887,2
27888,2
27889,1
27890,5
27891,6
27892,4
27893,4
27894,1
27895,6
27896,7
27897,3
27898,1
27899,6
27900,6
27901,9
27902,5
27903,6
27904,8
27905,4
27906,9
27907,2
27908,3
27909,1
27910,6
27911,5
27912,9
27913,6
27914,6
27915,2
27916,7
27917,7
27918,4
27919,4
27920,0
27921,2
27922,4
27923,0
27924,3
27925,8
27926,9
27927,1
27928,5
27929,5
27930,1
27931,3
27932,8
27933,7
27934,0
27935,1
27936,8
27937,7
27938,3
27939,6
27940,3
27941,1
27942,7
27943,5
27944,5
27945,4
27946,6
27947,1
27948,5
27949,8
27950,3
27951,5
27952,8
27953,8
27954,8
27955,2
27956,5
27957,9
27958,5
27959,4
27960,1
27961,0
27962,2
27963,4
27964,1
27965,8
27966,5
27967,0
27968,0
27969,6
27970,3
27971,4
27972,7
27973,0
27974,6
27975,6
27976,9
27977,5
27978,3
27979,9
27980,9
27981,1
27982,6
27983,3
27984,3
27985,2
27986,2
27987,2
27988,3
27989,3
27990,9
27991,1
27992,3
27993,4
27994,3
27995,6
27996,4
27997,0
27998,8
27999,9
28000,3
28001,8
28002,4
28003,2
28004,7
28005,5
28006,3
28007,6
28008,5
28009,1
28010,4
28011,1
28012,3
28013,3
28014,2
28015,7
28016,8
28017,7
28018,0
28019,6
28020,2
28021,2
28022,8
28023,5
28024,2
28025,6
28026,8
28027,9
28028,0
28029,9
28030,7
28031,5
28032,2
28033,7
28034,9
28035,7
28036,2
28037,1
28038,5
28039,8
28040,9
28041,9
28042,3
28043,7
28044,0
28045,2
28046,2
28047,1
28048,9
28049,5
28050,7
28051,5
28052,2
28053,7
28054,7
28055,3
28056,8
28057,1
28058,7
28059,9
28060,5
28061,5
28062,1
28063,6
28064,4
28065,7
28066,5
28067,8
28068,4
28069,8
28070,6
28071,5
28072,8
28073,5
28074,2
28075,0
28076,1
28077,3
28078,0
28079,0
28080,5
28081,6
28082,2
28083,3
28084,8
28085,9
28086,9
28087,9
28088,5
28089,1
28090,3
28091,7
28092,4
28093,3
28094,9
28095,7
28096,4
28097,9
28098,0
28099,8
28100,7
28101,7
28102,8
28103,8
28104,3
28105,1
28106,8
28107,9
28108,6
28109,2
28110,7
28111,5
28112,7
28113,6
28114,3
28115,8
28116,4
28117,2
28118,7
28119,0
28120,5
28121,8
28122,8
28123,9
28124,5
28125,0
28126,1
28127,8
28128,0
28129,9
28130,0
28131,4
28132,4
28133,6
28134,1
28135,1
28136,5
28137,0
28138,9
28139,3
28140,6
28141,0
28142,9
28143,8
28144,7
28145,7
28146,7
28147,9
28148,7
28149,6
28150,2
28151,9
28152,9
28153,6
28154,3
28155,2
28156,4
28157,3
28158,6
28159,2
28160,1
28161,3
28162,4
28163,5
28164,7
28165,4
28166,5
28167,0
28168,0
28169,6
28170,5
28171,9
28172,4
28173,5
28174,9
28175,2
28176,7
28177,1
28178,9
28179,9
28180,5
28181,1
28182,1
28183,9
28184,1
28185,8
28186,7
28187,8
28188,0
28189,3
28190,5
28191,8
28192,6
28193,8
28194,0
28195,5
28196,8
28197,8
28198,2
28199,6
28200,6
28201,2
28202,0
28203,2
28204,9
28205,8
28206,9
28207,4
28208,7
28209,1
28210,2
28211,4
28212,6
28213,8
28214,0
28215,8
28216,7
28217,2
28218,7
28219,6
28220,4
28221,1
28222,0
28223,4
28224,9
28225,2
28226,9
28227,1
28228,9
28229,1
28230,6
28231,3
28232,9
28233,7
28234,6
28235,3
28236,1
28237,0
28238,8
28239,2
28240,4
28241,1
28242,9
28243,4
28244,8
28245,8
28246,1
28247,9
28248,0
28249,8
28250,5
28251,9
28252,3
28253,1
28254,4
28255,0
28256,9
28257,0
28258,0
28259,2
28260,9
28261,9
28262,3
28263,9
28264,4
28265,8
28266,1
28267,5
28268,0
28269,9
28270,2
28271,0
28272,6
28273,7
28274,8
28275,1
28276,0
28277,5
28278,0
28279,3
28280,2
28281,1
28282,1
28283,7
28284,5
28285,3
28286,8
28287,1
28288,7
28289,4
28290,2
28291,2
28292,7
28293,6
28294,9
28295,3
28296,3
28297,7
28298,9
28299,2
28300,0
28301,2
28302,6
28303,5
28304,2
28305,1
28306,5
28307,2
28308,7
28309,9
28310,3
28311,2
28312,2
28313,3
28314,1
28315,1
28316,9
28317,5
28318,1
28319,8
28320,3
28321,7
28322,8
28323,2
28324,4
28325,4
28326,1
28327,0
28328,8
28329,9
28330,2
28331,8
28332,8
28333,6
28334,3
28335,5
28336,5
28337,4
28338,2
28339,1
28340,1
28341,2
28342,2
28343,6
28344,3
28345,7
28346,3
28347,1
28348,0
28349,6
28350,0
28351,5
28352,6
28353,5
28354,2
28355,9
28356,2
28357,8
28358,7
28359,6
28360,1
28361,5
28362,5
28363,9
28364,5
28365,2
28366,9
28367,6
28368,8
28369,2
28370,2
28371,9
28372,6
28373,1
28374,9
28375,2
28376,9
28377,1
28378,6
28379,3
28380,8
28381,2
28382,4
28383,7
28384,9
28385,8
28386,7
28387,1
28388,4
28389,3
28390,0
28391,0
28392,0
28393,0
28394,8
28395,4
28396,6
28397,4
28398,3
28399,7
28400,6
28401,8
28402,4
28403,3
28404,9
28405,9
28406,0
28407,7
28408,8
28409,2
28410,5
28411,4
28412,9
28413,5
28414,0
28415,6
28416,6
28417,6
28418,0
28419,9
28420,6
28421,6
28422,9
28423,1
28424,1
28425,5
28426,7
28427,1
28428,5
28429,2
28430,8
28431,3
28432,4
28433,0
28434,8
28435,3
28436,9
28437,6
28438,4
28439,4
28440,9
28441,5
28442,8
28443,5
28444,2
28445,4
28446,8
28447,4
28448,4
28449,8
28450,1
28451,9
28452,7
28453,8
28454,2
28455,5
28456,9
28457,9
28458,3
28459,1
28460,3
28461,6
28462,4
28463,5
28464,1
28465,0
28466,2
28467,7
28468,9
28469,9
28470,6
28471,2
28472,9
28473,7
28474,0
28475,6
28476,3
28477,2
28478,3
28479,0
28480,0
28481,7
28482,3
28483,2
28484,3
28485,2
28486,0
28487,6
28488,8
28489,9
28490,1
28491,4
28492,6
28493,2
28494,1
28495,1
28496,6
28497,2
28498,7
28499,1
28500,0
28501,5
28502,6
28503,6
28504,4
28505,9
28506,2
28507,5
28508,3
28509,6
28510,7
28511,9
28512,4
28513,4
28514,2
28515,3
28516,4
28517,3
28518,2
28519,1
28520,5
28521,5
28522,8
28523,1
28524,8
28525,9
28526,7
28527,2
28528,7
28529,0
28530,8
28531,6
28532,0
28533,0
28534,5
28535,6
28536,6
28537,8
28538,7
28539,9
28540,3
28541,8
28542,1
28543,3
28544,9
28545,8
28546,0
28547,4
28548,7
28549,5
28550,1
28551,1
28552,6
28553,5
28554,9
28555,2
28556,7
28557,4
28558,8
28559,4
28560,5
28561,6
28562,5
28563,4
28564,9
28565,4
28566,8
28567,7
28568,1
28569,2
28570,3
28571,2
28572,4
28573,2
28574,7
28575,8
28576,4
28577,3
28578,5
28579,8
28580,7
28581,0
28582,0
28583,9
28584,6
28585,8
28586,6
28587,9
28588,5
28589,3
28590,7
28591,8
28592,3
28593,4
28594,6
28595,1
28596,7
28597,0
28598,8
28599,5
28600,6
28601,0
28602,9
28603,3
28604,3
28605,9
28606,5
28607,3
28608,4
28609,2
28610,4
28611,4
28612,6
28613,9
28614,8
28615,9
28616,2
28617,3
28618,0
28619,9
28620,1
28621,3
28622,5
28623,7
28624,7
28625,8
28626,8
28627,1
28628,9
28629,8
28630,9
28631,3
28632,9
28633,1
28634,8
28635,1
28636,9
28637,9
28638,9
28639,8
28640,2
28641,8
28642,7
28643,8
28644,7
28645,0
28646,4
28647,8
28648,5
28649,9
28650,9
28651,6
28652,5
28653,0
28654,6
28655,1
28656,0
28657,6
28658,5
28659,2
28660,2
28661,0
28662,0
28663,8
28664,7
28665,6
28666,2
28667,2
28668,1
28669,3
28670,4
28671,7
28672,6
28673,0
28674,0
28675,1
28676,6
28677,0
28678,8
28679,0
28680,9
28681,7
28682,5
28683,8
28684,4
28685,6
28686,0
28687,1
28688,0
28689,0
28690,7
28691,4
28692,5
28693,9
28694,0
28695,1
28696,4
28697,1
28698,6
28699,0
28700,5
28701,8
28702,9
28703,8
28704,2
28705,3
28706,6
28707,1
28708,9
28709,8
28710,7
28711,2
28712,4
28713,0
28714,9
28715,6
28716,9
28717,6
28718,5
28719,0
28720,4
28721,2
28722,4
28723,8
28724,7
28725,9
28726,2
28727,9
28728,1
28729,6
28730,9
28731,2
28732,8
28733,3
28734,9
28735,9
28736,8
28737,8
28738,0
28739,7
28740,9
28741,4
28742,3
28743,1
28744,6
28745,5
28746,7
28747,4
28748,2
28749,5
28750,9
28751,4
28752,4
28753,9
28754,8
28755,0
28756,8
28757,1
28758,1
28759,5
28760,8
28761,2
28762,9
28763,0
28764,6
28765,0
28766,3
28767,1
28768,3
28769,5
28770,8
28771,5
28772,5
28773,0
28774,5
28775,4
28776,4
28777,4
28778,2
28779,2
28780,0
28781,8
28782,2
28783,4
28784,3
28785,8
28786,6
28787,7
28788,6
28789,8
28790,2
28791,7
28792,4
28793,5
28794,5
28795,9
28796,3
28797,8
28798,7
28799,5
28800,1
28801,6
28802,3
28803,5
28804,7
28805,7
28806,3
28807,2
28808,1
28809,6
28810,2
28811,3
28812,5
28813,7
28814,0
28815,9
28816,0
28817,9
28818,5
28819,8
28820,5
28821,5
28822,8
28823,4
28824,3
28825,3
28826,3
28827,8
28828,4
28829,1
28830,1
28831,9
28832,2
28833,8
28834,6
28835,6
28836,6
28837,4
28838,8
28839,2
28840,9
28841,1
28842,4
28843,5
28844,5
28845,7
28846,1
28847,0
28848,6
28849,7
28850,2
28851,5
28852,4
28853,5
28854,5
28855,9
28856,3
28857,3
28858,6
28859,6
28860,3
28861,9
28862,9
28863,0
28864,4
28865,1
28866,2
28867,1
28868,9
28869,8
28870,8
28871,5
28872,6
28873,7
28874,2
28875,5
28876,3
28877,6
28878,1
28879,4
28880,5
28881,1
28882,2
28883,8
28884,2
28885,5
28886,6
28887,4
28888,1
28889,7
28890,8
28891,0
28892,3
28893,1
28894,8
28895,2
28896,2
28897,3
28898,2
28899,3
28900,2
28901,1
28902,1
28903,4
28904,5
28905,8
28906,1
28907,6
28908,2
28909,7
28910,0
28911,2
28912,5
28913,4
28914,5
28915,2
28916,0
28917,0
28918,9
28919,3
28920,3
28921,4
28922,9
28923,2
28924,1
28925,0
28926,7
28927,3
28928,6
28929,4
28930,7
28931,0
28932,1
28933,0
28934,4
28935,3
28936,1
28937,4
28938,4
28939,4
28940,0
28941,6
28942,4
28943,0
28944,5
28945,4
28946,6
28947,3
28948,3
28949,2
28950,4
28951,5
28952,9
28953,5
28954,1
28955,6
28956,7
28957,2
28958,0
28959,5
28960,1
28961,2
28962,3
28963,8
28964,7
28965,6
28966,5
28967,1
28968,4
28969,3
28970,0
28971,6
28972,0
28973,1
28974,3
28975,3
28976,2
28977,0
28978,6
28979,6
28980,5
28981,4
28982,5
28983,2
28984,9
28985,1
28986,4
28987,4
28988,2
28989,8
28990,0
28991,2
28992,9
28993,5
28994,3
28995,9
28996,7
28997,2
28998,4
28999,3
29000,2
29001,8
29002,8
29003,0
29004,3
29005,9
29006,1
29007,2
29008,9
29009,2
29010,1
29011,5
29012,9
29013,5
29014,8
29015,0
29016,8
29017,5
29018,2
29019,7
29020,7
29021,3
29022,3
29023,7
29024,8
29025,9
29026,4
29027,6
29028,7
29029,9
29030,2
29031,9
29032,2
29033,5
29034,0
29035,7
29036,8
29037,5
29038,7
29039,4
29040,9
29041,7
29042,6
29043,5
29044,9
29045,0
29046,4
29047,9
29048,1
29049,6
29050,8
29051,5
29052,3
29053,9
29054,7
29055,4
29056,7
29057,6
29058,2
29059,6
29060,8
29061,0
29062,5
29063,8
29064,8
29065,9
29066,0
29067,8
29068,4
29069,6
29070,2
29071,7
29072,9
29073,0
29074,7
29075,6
29076,3
29077,6
29078,7
29079,2
29080,5
29081,9
29082,9
29083,5
29084,8
29085,8
29086,6
29087,1
29088,8
29089,8
29090,7
29091,4
29092,6
29093,1
29094,8
29095,1
29096,7
29097,7
29098,5
29099,7
29100,9
29101,7
29102,2
29103,6
29104,9
29105,1
29106,2
29107,0
29108,5
29109,5
29110,5
29111,3
29112,4
29113,7
29114,2
29115,1
29116,5
29117,8
29118,2
29119,7
29120,2
29121,4
29122,9
29123,0
29124,9
29125,2
29126,3
29127,4
29128,2
29129,6
29130,1
29131,2
29132,8
29133,1
29134,9
29135,1
29136,8
29137,2
29138,7
29139,3
29140,7
29141,1
29142,8
29143,3
29144,5
29145,3
29146,5
29147,7
29148,2
29149,1
29150,3
29151,7
29152,8
29153,2
29154,1
29155,6
29156,5
29157,9
29158,6
29159,5
29160,4
29161,1
29162,8
29163,5
29164,8
29165,9
29166,0
29167,0
29168,2
29169,1
29170,2
29171,1
29172,6
29173,1
29174,8
29175,4
29176,8
29177,7
29178,2
29179,8
29180,4
29181,2
29182,3
29183,7
29184,2
29185,2
29186,8
29187,4
29188,5
29189,8
29190,4
29191,9
29192,5
29193,3
29194,9
29195,8
29196,1
29197,2
29198,5
29199,4
29200,8
29201,3
29202,3
29203,6
29204,1
29205,5
29206,9
29207,3
29208,9
29209,9
29210,1
29211,9
29212,4
29213,9
29214,5
29215,5
29216,6
29217,4
29218,7
29219,5
29220,5
29221,4
29222,0
29223,9
29224,9
29225,1
29226,6
29227,2
29228,3
29229,9
29230,4
29231,4
29232,9
29233,6
29234,7
29235,2
29236,4
29237,3
29238,1
29239,8
29240,5
29241,5
29242,9
29243,4
29244,1
29245,8
29246,1
29247,9
29248,8
29249,2
29250,9
29251,7
29252,5
29253,2
29254,8
29255,4
29256,4
29257,7
29258,8
29259,5
29260,9
29261,4
29262,2
29263,7
29264,3
29265,1
29266,4
29267,4
29268,8
29269,6
29270,7
29271,8
29272,2
29273,9
29274,2
29275,0
29276,5
29277,4
29278,5
29279,1
29280,2
29281,1
29282,9
29283,9
29284,7
29285,6
29286,0
29287,0
29288,5
29289,2
29290,4
29291,6
29292,7
29293,8
29294,9
29295,3
29296,7
29297,1
29298,4
29299,7
29300,4
29301,1
29302,8
29303,5
29304,7
29305,0
29306,3
29307,4
29308,6
29309,7
29310,3
29311,4
29312,6
29313,5
29314,7
29315,3
29316,2
29317,8
29318,5
29319,6
29320,6
29321,6
29322,9
29323,7
29324,7
29325,6
29326,9
29327,4
29328,1
29329,0
29330,0
29331,5
29332,0
29333,4
29334,1
29335,1
29336,5
29337,0
29338,4
29339,5
29340,0
29341,2
29342,5
29343,4
29344,0
29345,6
29346,3
29347,7
29348,9
29349,5
29350,7
29351,9
29352,3
29353,5
29354,2
29355,4
29356,9
29357,2
29358,3
29359,8
29360,9
29361,0
29362,3
29363,7
29364,5
29365,7
29366,0
29367,5
29368,1
29369,2
29370,0
29371,3
29372,9
29373,4
29374,3
29375,7
29376,5
29377,4
29378,0
29379,7
29380,1
29381,8
29382,0
29383,7
29384,2
29385,4
29386,2
29387,2
29388,6
29389,1
29390,6
29391,4
29392,4
29393,8
29394,4
29395,3
29396,4
29397,7
29398,0
29399,5
29400,8
29401,5
29402,4
29403,3
29404,6
29405,4
29406,5
29407,9
29408,1
29409,2
29410,7
29411,3
29412,3
29413,3
29414,5
29415,5
29416,2
29417,5
29418,2
29419,2
29420,6
29421,3
29422,4
29423,3
29424,0
29425,1
29426,7
29427,0
29428,7
29429,5
29430,3
29431,7
29432,1
29433,2
29434,6
29435,6
29436,3
29437,9
29438,1
29439,3
29440,1
29441,6
29442,9
29443,5
29444,2
29445,5
29446,3
29447,2
29448,2
29449,7
29450,2
29451,5
29452,2
29453,5
29454,0
29455,9
29456,6
29457,0
29458,3
29459,2
29460,7
29461,4
29462,6
29463,1
29464,4
29465,0
29466,7
29467,2
29468,7
29469,7
29470,5
29471,7
29472,6
29473,9
29474,7
29475,5
29476,0
29477,2
29478,4
29479,1
29480,9
29481,5
29482,4
29483,3
29484,6
29485,7
29486,6
29487,7
29488,2
29489,1
29490,1
29491,5
29492,3
29493,2
29494,7
29495,5
29496,0
29497,9
29498,4
29499,7
29500,8
29501,1
29502,6
29503,4
29504,8
29505,7
29506,6
29507,8
29508,3
29509,1
29510,1
29511,7
29512,2
29513,9
29514,6
29515,8
29516,8
29517,1
29518,5
29519,6
29520,9
29521,9
29522,5
29523,1
29524,7
29525,7
29526,8
29527,7
29528,0
29529,8
29530,3
29531,4
29532,4
29533,8
29534,6
29535,8
29536,0
29537,1
29538,4
29539,1
29540,8
29541,2
29542,4
29543,6
29544,7
29545,1
29546,3
29547,8
29548,5
29549,1
29550,0
29551,4
29552,1
29553,5
29554,4
29555,6
29556,5
29557,1
29558,4
29559,2
29560,5
29561,8
29562,4
29563,1
29564,2
29565,3
29566,0
29567,1
29568,1
29569,5
29570,0
29571,3
29572,1
29573,8
29574,5
29575,3
29576,2
29577,0
29578,4
29579,2
29580,9
29581,2
29582,3
29583,3
29584,3
29585,9
29586,0
29587,0
29588,7
29589,3
29590,8
29591,1
29592,0
29593,8
29594,7
29595,7
29596,0
29597,0
29598,6
29599,6
29600,4
29601,0
29602,4
29603,8
29604,2
29605,8
29606,9
29607,7
29608,9
29609,3
29610,5
29611,6
29612,8
29613,5
29614,4
29615,3
29616,6
29617,1
29618,3
29619,3
29620,1
29621,4
29622,5
29623,1
29624,0
29625,5
29626,9
29627,2
29628,1
29629,5
29630,0
29631,5
29632,6
29633,5
29634,2
29635,4
29636,8
29637,9
29638,0
29639,1
29640,7
29641,9
29642,2
29643,9
29644,7
29645,8
29646,6
29647,0
29648,7
29649,4
29650,5
29651,7
29652,0
29653,7
29654,5
29655,9
29656,1
29657,7
29658,0
29659,2
29660,2
29661,3
29662,3
29663,7
29664,0
29665,4
29666,6
29667,8
29668,7
29669,2
29670,3
29671,3
29672,1
29673,7
29674,5
29675,8
29676,1
29677,9
29678,1
29679,3
29680,9
29681,1
29682,8
29683,8
29684,2
29685,8
29686,2
29687,8
29688,2
29689,4
29690,9
29691,2
29692,7
29693,6
29694,0
29695,3
29696,9
29697,6
29698,2
29699,8
29700,5
29701,7
29702,0
29703,9
29704,6
29705,5
29706,7
29707,9
29708,9
29709,1
29710,3
29711,1
29712,2
29713,5
29714,6
29715,4
29716,7
29717,0
29718,1
29719,6
29720,0
29721,5
29722,2
29723,0
29724,6
29725,3
29726,5
29727,1
29728,6
29729,2
29730,2
29731,8
29732,5
29733,1
29734,1
29735,5
29736,6
29737,4
29738,7
29739,1
29740,5
29741,7
29742,5
29743,3
29744,8
29745,8
29746,6
29747,6
29748,8
29749,8
29750,6
29751,0
29752,9
29753,3
29754,3
29755,1
29756,6
29757,8
29758,9
29759,4
29760,0
29761,7
29762,7
29763,9
29764,8
29765,7
29766,5
29767,1
29768,5
29769,6
29770,8
29771,1
29772,4
29773,7
29774,8
29775,8
29776,4
29777,8
29778,2
29779,4
29780,5
29781,8
29782,7
29783,1
29784,6
29785,8
29786,2
29787,1
29788,7
29789,0
29790,5
29791,0
29792,6
29793,9
29794,7
29795,3
29796,3
29797,2
29798,7
29799,3
29800,5
29801,5
29802,1
29803,4
29804,0
29805,8
29806,3
29807,4
29808,9
29809,1
29810,8
29811,8
29812,4
29813,9
29814,6
29815,9
29816,4
29817,9
29818,5
29819,0
29820,1
29821,7
29822,0
29823,4
29824,3
29825,8
29826,2
29827,8
29828,4
29829,8
29830,0
29831,7
29832,2
29833,3
29834,8
29835,1
29836,7
29837,5
29838,9
29839,9
29840,7
29841,0
29842,3
29843,8
29844,3
29845,4
29846,3
29847,3
29848,3
29849,9
29850,6
29851,7
29852,2
29853,2
29854,1
29855,8
29856,3
29857,1
29858,1
29859,5
29860,3
29861,8
29862,0
29863,2
29864,6
29865,2
29866,1
29867,4
29868,5
29869,4
29870,8
29871,7
29872,6
29873,0
29874,8
29875,2
29876,9
29877,1
29878,7
29879,2
29880,1
29881,8
29882,4
29883,8
29884,8
29885,3
29886,8
29887,6
29888,3
29889,4
29890,8
29891,3
29892,9
29893,6
29894,4
29895,3
29896,0
29897,0
29898,9
29899,3
29900,4
29901,2
29902,6
29903,3
29904,5
29905,1
29906,4
29907,2
29908,8
29909,3
29910,6
29911,1
29912,1
29913,5
29914,1
29915,7
29916,1
29917,8
29918,5
29919,1
29920,3
29921,3
29922,7
29923,1
29924,4
29925,5
29926,4
29927,8
29928,6
29929,9
29930,0
29931,6
29932,9
29933,7
29934,2
29935,2
29936,5
29937,4
29938,8
29939,8
29940,5
29941,1
29942,7
29943,1
29944,7
29945,7
29946,5
29947,2
29948,7
29949,5
29950,1
29951,2
29952,8
29953,3
29954,7
29955,0
29956,0
29957,1
29958,0
29959,2
29960,1
29961,4
29962,2
